(53, 39, 31, 0, 78)
(53, 36, 36, 60, 80)
(52, 39, 33, 50, 82)
(52, 41, 31, 51, 81)
(52, 43, 30, 50, 79)
(52, 45, 30, 52, 79)
(53, 47, 28, 48, 78)
(53, 49, 26, 54, 82)
(53, 50, 24, 47, 79)
(53, 49, 27, 7, 79)
(53, 45, 34, 57, 80)
(53, 45, 34, 51, 81)
(53, 44, 32, 49, 81)
(53, 43, 22, 49, 82)
(53, 36, 17, 8, 79)
(53, 18, 11, 0, 80)
(45, 8, 7, -42, 78)
(27, 5, 6, -32, 81)
(9, 5, 6, -52, 78)
(7, 5, 7, 89, -44)
(6, 5, 5, 65, -37)
(10, 5, 4, 77, -52)
(17, 4, 4, 82, -53)
(26, 6, 5, 74, -49)
(32, 5, 4, -37, 77)
(23, 6, 6, -46, 74)
(14, 5, 6, 83, -26)
(13, 6, 7, 61, -40)
(23, 4, 6, 79, -52)
(39, 5, 4, 81, -47)
(48, 5, 4, -21, 81)
(39, 4, 4, -44, 72)
(19, 5, 7, -41, 78)
(10, 5, 9, 86, -53)
(12, 5, 8, 62, -37)
(31, 5, 4, 80, -50)
(40, 5, 4, -47, 78)
(36, 6, 4, -38, 74)
(24, 8, 7, -43, 75)
(12, 11, 10, 73, -21)
(15, 13, 7, 63, -41)
(28, 11, 4, 64, -45)
(41, 9, 5, -29, 81)
(38, 14, 4, -44, 68)
(28, 27, 5, -37, 80)
(18, 41, 10, 0, 76)
(19, 48, 13, 88, 19)
(26, 53, 10, 65, 0)
(33, 55, 9, 8, 83)
(43, 56, 11, 2, 67)
(51, 55, 19, 25, 82)
(53, 55, 27, 5, 78)
(53, 49, 37, 60, 84)
(53, 47, 41, 47, 83)
(53, 45, 43, 52, 75)
(54, 41, 46, 50, 81)
(54, 38, 47, 51, 78)
(54, 34, 48, 52, 84)
(53, 29, 49, 48, 77)
(53, 24, 49, 46, 83)
(52, 18, 49, 49, 86)
(51, 14, 49, 54, 84)
(51, 10, 49, 52, 79)
(51, 8, 48, 50, 81)
(52, 6, 48, 51, 83)
(52, 5, 48, 48, 82)
(52, 5, 48, 51, 79)
(52, 5, 48, 48, 81)
(52, 6, 49, 51, 81)
(52, 7, 49, 49, 79)
(53, 11, 49, 49, 80)
(53, 15, 49, 49, 79)
(53, 25, 49, 52, 84)
(51, 31, 49, 55, 80)
(48, 40, 49, 50, 81)
(45, 45, 50, 76, 53)
(44, 46, 49, 79, 52)
(44, 46, 50, 80, 52)
(45, 45, 50, 82, 49)
(45, 44, 49, 81, 48)
(46, 42, 49, 80, 45)
(47, 40, 49, 80, 52)
(48, 39, 49, 83, 53)
(48, 36, 49, 80, 51)
(49, 36, 49, 72, 51)
(50, 33, 49, 82, 50)
(49, 33, 48, 51, 73)
(50, 36, 49, 77, 51)
(48, 38, 49, 53, 78)
(46, 39, 49, 73, 51)
(48, 39, 49, 83, 52)
(48, 36, 49, 79, 50)
(50, 32, 49, 77, 49)
(50, 31, 49, 51, 78)
(50, 36, 50, 52, 78)
(50, 41, 50, 75, 83)
(49, 43, 50, 78, 79)
(50, 43, 51, 77, 54)
(50, 42, 50, 79, 79)
(49, 42, 50, 84, 81)
(49, 41, 50, 83, 54)
(50, 36, 48, 81, 56)
(50, 33, 49, 50, 72)
(50, 37, 49, 54, 78)
(49, 41, 50, 50, 81)
(48, 42, 49, 76, 53)
(49, 37, 49, 80, 53)
(50, 33, 49, 80, 50)
(51, 30, 49, 54, 78)
(51, 30, 50, 52, 79)
(51, 30, 50, 80, 83)
(51, 27, 49, 81, 79)
(52, 25, 49, 50, 75)
(52, 25, 49, 49, 78)
(52, 27, 50, 53, 81)
(52, 25, 50, 78, 84)
(53, 18, 51, 80, 82)
(53, 13, 50, 85, 82)
(53, 7, 50, 79, 85)
(53, 5, 50, 83, 80)
(53, 5, 51, 77, 83)
(53, 5, 50, 84, 82)
(53, 8, 47, 81, 74)
(53, 14, 41, 47, 76)
(52, 20, 34, 51, 82)
(52, 26, 26, 49, 80)
(51, 33, 20, 46, 82)
(52, 38, 17, 14, 78)
(52, 34, 20, 2, 79)
(51, 29, 23, 5, 81)
(51, 25, 27, 6, 74)
(51, 30, 22, 53, 84)
(52, 33, 19, 10, 78)
(53, 30, 22, 6, 79)
(53, 24, 26, 2, 79)
(53, 28, 20, 52, 86)
(53, 32, 18, 8, 78)
(53, 27, 22, 2, 83)
(53, 26, 23, 10, 80)
(53, 22, 27, 0, 81)
(53, 26, 23, 62, 87)
(53, 31, 18, 8, 77)
(53, 27, 22, 0, 80)
(54, 24, 25, 2, 82)
(53, 27, 22, 62, 87)
(53, 32, 18, 12, 77)
(54, 28, 23, 3, 77)
(54, 25, 25, 3, 85)
(53, 29, 22, 55, 85)
(54, 33, 18, 11, 76)
(54, 28, 22, 3, 79)
(54, 24, 25, 0, 77)
(54, 28, 21, 61, 91)
(54, 33, 15, 8, 73)
(53, 29, 18, 2, 83)
(54, 26, 21, 2, 80)
(53, 22, 22, 2, 79)
(53, 18, 24, -5, 81)
(53, 14, 32, -47, 77)
(54, 11, 34, 46, 82)
(54, 10, 32, 40, 84)
(53, 14, 24, 49, 84)
(53, 15, 21, -50, 78)
(53, 11, 27, -31, 80)
(53, 9, 30, 53, 82)
(53, 10, 28, 40, 80)
(54, 17, 18, 47, 81)
(54, 18, 16, -58, 79)
(54, 12, 21, -33, 69)
(54, 7, 32, -51, 83)
(55, 6, 38, 55, 80)
(55, 6, 37, 42, 84)
(55, 8, 29, 48, 79)
(55, 13, 19, 50, 77)
(55, 15, 17, -52, 83)
(55, 12, 23, -31, 84)
(55, 8, 32, -42, 78)
(55, 6, 38, 47, 78)
(54, 6, 38, 43, 78)
(55, 9, 31, 48, 85)
(56, 15, 23, 46, 79)
(56, 17, 22, -59, 80)
(55, 12, 28, -30, 80)
(56, 10, 32, 42, 75)
(56, 10, 31, 39, 80)
(56, 15, 26, 46, 79)
(56, 23, 18, 52, 85)
(56, 25, 16, -45, 74)
(56, 24, 19, 4, 83)
(55, 22, 22, -67, 78)
(53, 13, 30, -37, 78)
(53, 10, 38, 53, 79)
(53, 10, 39, 40, 81)
(52, 12, 34, 48, 86)
(53, 19, 26, 46, 78)
(53, 25, 21, 50, 78)
(52, 29, 17, 15, 77)
(52, 26, 21, 0, 78)
(52, 23, 24, 2, 81)
(52, 21, 27, -8, 80)
(52, 18, 33, 59, 81)
(52, 22, 29, 44, 83)
(52, 29, 23, 48, 77)
(52, 33, 21, 9, 79)
(52, 29, 24, 0, 77)
(51, 24, 30, 0, 85)
(51, 27, 27, 54, 79)
(51, 34, 21, 46, 80)
(51, 37, 20, 15, 85)
(51, 33, 23, 0, 76)
(51, 29, 29, 0, 81)
(51, 29, 28, 52, 84)
(50, 36, 22, 49, 75)
(51, 37, 21, 15, 78)
(51, 33, 26, 0, 79)
(50, 33, 25, 57, 85)
(50, 39, 20, 46, 77)
(51, 39, 21, 5, 78)
(51, 34, 26, 0, 81)
(51, 36, 25, 57, 86)
(51, 42, 19, 50, 77)
(52, 42, 19, 5, 71)
(51, 38, 25, 3, 80)
(50, 38, 24, 63, 83)
(50, 39, 23, 14, 75)
(51, 35, 31, 0, 81)
(51, 32, 32, 60, 87)
(51, 37, 27, 49, 80)
(51, 42, 24, 48, 84)
(51, 42, 24, 15, 76)
(52, 38, 32, 0, 83)
(51, 37, 34, 59, 84)
(51, 41, 31, 47, 80)
(51, 45, 28, 46, 83)
(52, 48, 26, 50, 79)
(53, 50, 24, 50, 77)
(53, 49, 27, 10, 80)
(52, 46, 33, 55, 87)
(52, 47, 34, 49, 82)
(53, 48, 36, 50, 81)
(53, 47, 37, 51, 81)
(53, 46, 40, 49, 79)
(53, 45, 42, 52, 82)
(54, 41, 45, 51, 83)
(54, 36, 48, 50, 81)
(53, 27, 50, 53, 80)
(53, 21, 50, 79, 82)
(53, 12, 50, 75, 79)
(53, 8, 49, 77, 82)
(53, 5, 49, 45, 81)
(52, 5, 50, 50, 75)
(50, 6, 50, 82, 86)
(32, 12, 50, 74, 79)
(15, 24, 50, 80, 49)
(8, 31, 50, 70, -63)
(10, 27, 49, 80, 12)
(10, 27, 49, 76, 12)
(10, 26, 50, 78, 0)
(10, 25, 50, 81, 2)
(10, 25, 49, 80, 34)
(8, 28, 49, 79, 7)
(8, 28, 49, 81, 0)
(8, 28, 49, 79, 22)
(7, 34, 49, 81, 21)
(6, 34, 49, 83, 2)
(7, 34, 50, 76, 0)
(7, 35, 49, 82, 26)
(6, 40, 50, 72, 17)
(6, 40, 50, 81, 0)
(8, 39, 50, 79, 0)
(8, 41, 50, 80, 17)
(10, 42, 50, 84, 3)
(15, 40, 51, 79, 0)
(19, 39, 51, 86, 2)
(22, 40, 51, 79, 33)
(27, 39, 50, 82, 3)
(29, 39, 50, 84, 62)
(25, 46, 49, 81, 49)
(21, 49, 49, 79, 50)
(18, 51, 49, 77, 17)
(28, 49, 50, 84, 3)
(32, 47, 49, 78, 57)
(29, 49, 49, 76, 54)
(27, 51, 49, 78, 52)
(25, 52, 49, 77, 45)
(23, 53, 49, 82, 52)
(24, 53, 49, 71, 10)
(33, 51, 49, 84, 0)
(40, 48, 49, 84, 66)
(40, 48, 49, 81, 46)
(40, 49, 50, 82, 46)
(42, 49, 50, 75, 48)
(43, 49, 49, 78, 53)
(45, 49, 50, 85, 55)
(47, 46, 50, 78, 52)
(50, 44, 50, 81, 49)
(51, 42, 49, 84, 79)
(51, 43, 49, 50, 75)
(50, 46, 50, 51, 77)
(49, 48, 51, 82, 82)
(52, 47, 51, 72, 47)
(54, 45, 53, 84, 80)
(54, 41, 52, 80, 83)
(54, 36, 51, 82, 83)
(55, 32, 51, 81, 82)
(56, 28, 53, 79, 80)
(54, 20, 51, 80, 77)
(53, 14, 51, 84, 87)
